,key,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,trip_distance,year,month,day,day_of_week,week_of_year,hour
8488,47:00.0,2014-03-25 19:47:00,-74.005565,40.741922,-73.995865,40.759307,3,2.0973990700451024,2014,3,25,1,13,19
8489,47:00.0,2014-03-25 19:47:00,-73.991277,40.74481,-73.981575,40.752017,3,1.1439108747042277,2014,3,25,1,13,19
8490,47:00.0,2014-03-25 19:47:00,-73.981252,40.749935,-73.955417,40.80935,3,6.9511860062405235,2014,3,25,1,13,19
8491,47:00.0,2014-03-25 19:47:00,-73.95972,40.766965,-73.99367,40.743392,3,3.876765276257356,2014,3,25,1,13,19
8492,47:00.0,2014-03-25 19:47:00,-74.003147,40.732847,-74.014332,40.702637,3,3.4867647595837017,2014,3,25,1,13,19
8493,38:56.0,2015-06-05 04:38:56,-73.95188904,40.76945496,-73.97205353,40.76076889,3,1.952437611234852,2015,6,5,4,23,4
8494,43:00.0,2010-09-29 12:43:00,-73.781947,40.644747,-73.959363,40.676543,3,15.367438648486994,2010,9,29,2,39,12
8495,43:00.0,2010-09-29 12:43:00,-73.955322,40.780198,-73.954102,40.772095,3,0.9062805679689233,2010,9,29,2,39,12
8496,43:00.0,2010-09-29 12:43:00,-73.980128,40.739185,-74.004312,40.730193,3,2.268335225823615,2010,9,29,2,39,12
8497,43:00.0,2010-09-29 12:43:00,-73.960925,40.774213,-73.952512,40.789875,3,1.878899409258822,2010,9,29,2,39,12
8498,43:00.0,2010-09-29 12:43:00,-74.006312,40.704337,-73.973705,40.750348,3,5.803681518907202,2010,9,29,2,39,12
8499,58:00.0,2014-10-27 10:58:00,-73.97946,40.77145,-73.98648,40.76093,3,1.3098576926101049,2014,10,27,0,44,10
8500,58:00.0,2014-10-27 10:58:00,-73.97699,40.74749,-73.9665,40.76486,3,2.1226284242354954,2014,10,27,0,44,10
8501,58:00.0,2014-10-27 10:58:00,-73.94623,40.77288,-73.95897,40.78343,3,1.588633316601591,2014,10,27,0,44,10
8502,58:00.0,2014-10-27 10:58:00,-73.98446,40.749262,-73.988727,40.742767,3,0.8062165380063141,2014,10,27,0,44,10
8503,58:00.0,2014-10-27 10:58:00,-73.95316,40.76765,-73.97657,40.73771,3,3.8669210387963386,2014,10,27,0,44,10
8504,58:00.0,2014-10-27 10:58:00,-73.958337,40.764435,-73.975622,40.790407,3,3.231944655946464,2014,10,27,0,44,10
8505,58:00.0,2014-10-27 10:58:00,-73.792632,40.65883,-73.792077,40.659953,3,0.1332754599067747,2014,10,27,0,44,10
8506,44:56.0,2009-10-08 19:44:56,-73.984751,40.758447,-73.972988,40.755725,3,1.0353289065803557,2009,10,8,3,41,19
8507,11:00.0,2012-11-03 13:11:00,-73.986525,40.719597,-73.953142,40.710777,3,2.9777292193632987,2012,11,3,5,44,13
8508,11:00.0,2012-11-03 13:11:00,-73.95921,40.76348,-73.950605,40.777505,3,1.718562697258947,2012,11,3,5,44,13
8509,11:00.0,2012-11-03 13:11:00,-73.979755,40.784017,-73.974028,40.791412,3,0.9526209715622008,2012,11,3,5,44,13
8510,11:00.0,2012-11-03 13:11:00,-73.9661,40.794925,-73.982377,40.76979,3,3.1108501591458673,2012,11,3,5,44,13
8511,11:00.0,2012-11-03 13:11:00,-73.990097,40.732895,-73.985727,40.754642,3,2.4444844264499612,2012,11,3,5,44,13
8512,11:00.0,2012-11-03 13:11:00,-73.96861,40.764112,-73.955305,40.773475,3,1.5285366809323448,2012,11,3,5,44,13
8513,11:00.0,2012-11-03 13:11:00,-73.963905,40.756882,-73.949072,40.777492,3,2.6084265125683013,2012,11,3,5,44,13
8514,29:44.0,2011-05-28 13:29:44,-73.97651,40.760076,-73.991878,40.759001,3,1.299066002027399,2011,5,28,5,21,13
8515,44:00.0,2011-03-10 21:44:00,-74.004672,40.740597,-73.91478,40.775687,3,8.512248705855178,2011,3,10,3,10,21
8516,44:00.0,2011-03-10 21:44:00,-73.99066,40.717173,-73.982622,40.714078,3,0.7593759000275706,2011,3,10,3,10,21
8517,44:00.0,2011-03-10 21:44:00,-73.982675,40.742583,-73.982675,40.742583,3,0.0,2011,3,10,3,10,21
8518,44:00.0,2011-03-10 21:44:00,-73.990643,40.719227,-74.008548,40.725887,3,1.6797729049829209,2011,3,10,3,10,21
8519,44:00.0,2011-03-10 21:44:00,-73.78184,40.644808,-73.728917,40.683718,3,6.212628891644521,2011,3,10,3,10,21
8520,44:00.0,2011-03-10 21:44:00,-73.97818,40.763622,-73.983852,40.765297,3,0.5123942506832122,2011,3,10,3,10,21
8521,44:00.0,2011-03-10 21:44:00,-73.956485,40.771293,-73.984937,40.740408,3,4.18513560648362,2011,3,10,3,10,21
8522,44:00.0,2011-03-10 21:44:00,-74.00295,40.728002,-73.95312,40.706465,3,4.831410842983935,2011,3,10,3,10,21
8523,44:00.0,2011-03-10 21:44:00,-74.005715,40.740198,-73.947585,40.814417,3,9.589102977698271,2011,3,10,3,10,21
8524,06:44.0,2013-12-16 15:06:44,-74.004749,40.722151,-73.993223,40.733429,3,1.5851859822085284,2013,12,16,0,51,15
8525,00:36.0,2009-05-08 14:00:36,-73.961901,40.76385,-73.965573,40.765644,3,0.3677770511251577,2009,5,8,4,19,14
8526,09:12.0,2013-01-26 20:09:12,-73.98684,40.721138,-74.007282,40.743187,3,2.9944201379197715,2013,1,26,5,4,20
8527,37:52.0,2013-09-14 22:37:52,-73.991216,40.739293,-73.971273,40.766656,3,3.4733817267466334,2013,9,14,5,37,22
8528,48:20.0,2009-04-05 05:48:20,-73.989794,40.756777,-73.994533,40.750527,3,0.8009485112310849,2009,4,5,6,14,5
8529,32:52.0,2009-11-25 15:32:52,-73.137393,41.366138,-73.986561,40.757966,3,98.13076931925443,2009,11,25,2,48,15
8530,37:00.0,2011-10-04 05:37:00,-73.972668,40.744958,-73.98868,40.744395,3,1.3495210321902993,2011,10,4,1,40,5
8531,37:00.0,2011-10-04 05:37:00,-74.006075,40.727218,-73.97656,40.728813,3,2.4918383603912453,2011,10,4,1,40,5
8532,37:00.0,2011-10-04 05:37:00,-74.001915,40.77303,-74.010375,40.710105,3,7.028732655916752,2011,10,4,1,40,5
8533,37:00.0,2011-10-04 05:37:00,-73.992133,40.729923,-73.803455,40.707492,3,16.085537662161805,2011,10,4,1,40,5
8534,37:00.0,2011-10-04 05:37:00,-73.873073,40.77403,-73.976548,40.751922,3,9.049164017033437,2011,10,4,1,40,5
8535,37:00.0,2011-10-04 05:37:00,-73.994763,40.737383,-73.977458,40.764202,3,3.317262196063125,2011,10,4,1,40,5
8536,37:00.0,2011-10-04 05:37:00,-73.965075,40.755212,-73.971685,40.762043,3,0.9411657871964426,2011,10,4,1,40,5
8537,15:56.0,2014-04-29 04:15:56,-73.994723,40.741368,-74.001914,40.729612,3,1.4398889453235924,2014,4,29,1,18,4
8538,00:00.0,2014-12-23 23:00:00,-74.000327,40.717682,-73.996157,40.721842,3,0.5805608908019043,2014,12,23,1,52,23
8539,54:56.0,2009-10-04 18:54:56,-73.976983,40.751818,-73.967018,40.675425,3,8.530575059164075,2009,10,4,6,40,18
8540,31:32.0,2015-04-11 16:31:32,-73.98781586,40.73231888,-74.00922394,40.72596359,3,1.936189273993631,2015,4,11,5,15,16
8541,31:32.0,2015-04-11 16:31:32,-73.9769516,40.73911285,-73.94799805,40.77470398,3,4.645690929366329,2015,4,11,5,15,16
8542,08:24.0,2011-02-06 13:08:24,-73.98293,40.747798,-73.973988,40.763536,3,1.903991493464934,2011,2,6,6,5,13
8543,57:00.0,2014-04-26 22:57:00,-73.959512,40.777137,-73.986567,40.727342,3,5.983854069102659,2014,4,26,5,17,22
8544,57:00.0,2014-04-26 22:57:00,-73.984785,40.742672,-73.967327,40.76091,3,2.503476181017408,2014,4,26,5,17,22
8545,57:00.0,2014-04-26 22:57:00,-73.997867,40.725817,-74.002337,40.718952,3,0.8507052505706287,2014,4,26,5,17,22
8546,57:00.0,2014-04-26 22:57:00,-73.99763,40.763875,-73.980887,40.747727,3,2.281751780703673,2014,4,26,5,17,22
8547,57:00.0,2014-04-26 22:57:00,-74.004012,40.732882,-73.990517,40.761255,3,3.351399684696138,2014,4,26,5,17,22
8548,57:00.0,2014-04-26 22:57:00,-73.91925,40.765875,-73.91243,40.762657,3,0.6762924580195459,2014,4,26,5,17,22
8549,57:00.0,2014-04-26 22:57:00,-73.98741,40.72424,-73.95231,40.76875,3,5.761674623291048,2014,4,26,5,17,22
8550,57:00.0,2014-04-26 22:57:00,-73.956412,40.767032,-73.97329,40.738225,3,3.5023222125701334,2014,4,26,5,17,22
8551,57:00.0,2014-04-26 22:57:00,-73.98853,40.718722,-73.965952,40.712392,3,2.0276271443099434,2014,4,26,5,17,22
8552,00:00.0,2011-12-13 18:00:00,-74.01307,40.707553,-73.986712,40.75915,3,6.14830951711623,2011,12,13,1,50,18
8553,00:00.0,2011-12-13 18:00:00,-73.990955,40.7302,-73.977773,40.725957,3,1.2060706054766952,2011,12,13,1,50,18
8554,00:00.0,2011-12-13 18:00:00,-73.99139,40.75,-73.998512,40.737147,3,1.5490511468069654,2011,12,13,1,50,18
8555,00:00.0,2011-12-13 18:00:00,-73.972155,40.763663,-73.991785,40.740267,3,3.080604605348764,2011,12,13,1,50,18
8556,00:00.0,2011-12-13 18:00:00,-73.997765,40.746703,-73.997623,40.760317,3,1.5129045185753127,2011,12,13,1,50,18
8557,00:00.0,2011-12-13 18:00:00,-73.991822,40.759735,-74.008682,40.732227,3,3.370312567273536,2011,12,13,1,50,18
8558,00:00.0,2011-12-13 18:00:00,-73.990923,40.750643,-73.983017,40.728942,3,2.501712942305046,2011,12,13,1,50,18
8559,00:00.0,2011-12-13 18:00:00,-73.994038,40.74098,-73.979468,40.750517,3,1.6210608022854123,2011,12,13,1,50,18
8560,00:00.0,2011-12-13 18:00:00,-73.988543,40.74816,-73.952762,40.584438,3,18.441914746505223,2011,12,13,1,50,18
8561,00:00.0,2011-12-13 18:00:00,-73.97495,40.762413,-73.964385,40.763635,3,0.8995438109358295,2011,12,13,1,50,18
8562,00:00.0,2011-12-13 18:00:00,-73.982607,40.771717,-73.987025,40.748708,3,2.5837784397276753,2011,12,13,1,50,18
8563,00:00.0,2011-12-13 18:00:00,-73.9913,40.732178,-73.997028,40.72489,3,0.9426456209234109,2011,12,13,1,50,18
8564,00:00.0,2011-12-13 18:00:00,-73.956562,40.778412,-73.957617,40.7825,3,0.46287216984860596,2011,12,13,1,50,18
8565,00:00.0,2011-12-13 18:00:00,-73.95462,40.769677,-73.948732,40.785002,3,1.7736059083746445,2011,12,13,1,50,18
8566,00:00.0,2011-12-13 18:00:00,-73.87074,40.773627,-73.959315,40.686692,3,12.205041134761222,2011,12,13,1,50,18
8567,00:00.0,2011-12-13 18:00:00,-74.010072,40.71997,-73.949073,40.784893,3,8.855401480518326,2011,12,13,1,50,18
8568,00:00.0,2011-12-13 18:00:00,-73.98268,40.773385,-73.97887,40.756702,3,1.8814291577778353,2011,12,13,1,50,18
8569,00:00.0,2011-12-13 18:00:00,-73.974562,40.7605,-73.966133,40.763832,3,0.8002714075722249,2011,12,13,1,50,18
8570,00:00.0,2011-12-13 18:00:00,-74.059173,40.74522,-74.072165,40.75193,3,1.323736658093313,2011,12,13,1,50,18
8571,00:00.0,2011-12-13 18:00:00,-73.986207,40.74042,-73.98498,40.720442,3,2.2224606601870316,2011,12,13,1,50,18
8572,00:00.0,2011-12-13 18:00:00,-73.981985,40.767687,-73.987777,40.755037,3,1.4878688004020306,2011,12,13,1,50,18
8573,00:56.0,2009-04-12 12:00:56,-74.002908,40.76038,-74.014738,40.716884,3,4.935064659173872,2009,4,12,6,15,12
8574,07:12.0,2014-03-05 17:07:12,-73.991538,40.755825,-73.986735,40.757828,3,0.4615183782731751,2014,3,5,2,10,17
8575,16:12.0,2015-04-11 10:16:12,-73.96365356,40.76197433,-73.95503998,40.77423477,3,1.5433007951734434,2015,4,11,5,15,10
8576,19:00.0,2014-07-21 14:19:00,-73.966032,40.805322,-73.977157,40.785307,3,2.4130609887090064,2014,7,21,0,30,14
8577,19:00.0,2014-07-21 14:19:00,-73.999202,40.734092,-73.980977,40.759187,3,3.1829171285098257,2014,7,21,0,30,14
8578,19:00.0,2014-07-21 14:19:00,-73.962165,40.795257,-73.97324,40.787937,3,1.2368727328962283,2014,7,21,0,30,14
8579,19:00.0,2014-07-21 14:19:00,-73.992487,40.730622,-74.012097,40.721397,3,1.9437561941136114,2014,7,21,0,30,14
8580,19:00.0,2014-07-21 14:19:00,-73.96949,40.76359,-73.97515,40.75626,3,0.9436399750732297,2014,7,21,0,30,14
8581,19:00.0,2014-07-21 14:19:00,-73.992342,40.748772,-74.015232,40.716165,3,4.104224524729613,2014,7,21,0,30,14
8582,19:00.0,2014-07-21 14:19:00,-73.997855,40.725977,-73.986213,40.734685,3,1.3775037883382906,2014,7,21,0,30,14
8583,19:00.0,2014-07-21 14:19:00,-73.990788,40.74215,-73.931367,40.70642,3,6.388074508885528,2014,7,21,0,30,14
8584,19:00.0,2014-07-21 14:19:00,-73.99367,40.751065,-73.98102,40.747787,3,1.1255198652160818,2014,7,21,0,30,14
8585,19:00.0,2014-07-21 14:19:00,-73.98289,40.759552,-73.956765,40.780627,3,3.2122997960571236,2014,7,21,0,30,14
8586,19:00.0,2014-07-21 14:19:00,-73.98792,40.75959,-73.97264,40.78689,3,3.2949873707110466,2014,7,21,0,30,14
8587,19:00.0,2014-07-21 14:19:00,-73.954393,40.777407,-73.950893,40.775062,3,0.3932606114767781,2014,7,21,0,30,14
8588,19:00.0,2014-07-21 14:19:00,-73.991455,40.76023,-74.00386,40.747572,3,1.7518667659299472,2014,7,21,0,30,14
8589,19:00.0,2014-07-21 14:19:00,-73.972145,40.756632,-73.990835,40.750277,3,1.724550586401071,2014,7,21,0,30,14
8590,19:00.0,2014-07-21 14:19:00,-73.962237,40.779155,-73.981565,40.772817,3,1.7724269295807444,2014,7,21,0,30,14
8591,55:04.0,2011-06-13 05:55:04,-73.9943,40.7665,-74.0083,40.7165,3,5.679911060800823,2011,6,13,0,24,5
8592,48:00.0,2010-09-20 12:48:00,-73.985737,40.744467,-73.979237,40.776812,3,3.63574257566438,2010,9,20,0,38,12
8593,48:00.0,2010-09-20 12:48:00,-73.781762,40.644798,-73.988767,40.722108,3,19.444817699946316,2010,9,20,0,38,12
8594,48:00.0,2010-09-20 12:48:00,-73.874387,40.773972,-74.007367,40.741385,3,11.764740368760767,2010,9,20,0,38,12
8595,48:00.0,2010-09-20 12:48:00,-73.98632,40.740165,-73.997597,40.724435,3,1.9892811668511898,2010,9,20,0,38,12
8596,48:00.0,2010-09-20 12:48:00,-73.98296,40.724925,-73.98296,40.724925,3,0.0,2010,9,20,0,38,12
8597,48:00.0,2010-09-20 12:48:00,-73.990268,40.737683,-73.998233,40.72372,3,1.690401529595023,2010,9,20,0,38,12
8598,48:00.0,2010-09-20 12:48:00,-73.984113,40.737767,-73.970607,40.763255,3,3.052046042453796,2010,9,20,0,38,12
8599,48:00.0,2010-09-20 12:48:00,-73.98475,40.732313,-73.976835,40.792493,3,6.720609940318813,2010,9,20,0,38,12
8600,48:00.0,2010-09-20 12:48:00,-74.010075,40.733763,-73.977352,40.762498,3,4.217295220057368,2010,9,20,0,38,12
8601,47:36.0,2012-08-20 10:47:36,-73.974952,40.742302,-73.953988,40.767797,3,3.337791611984545,2012,8,20,0,34,10
8602,12:44.0,2014-11-30 20:12:44,-73.992447,40.753317,-73.916224,40.688259,3,9.668412770100032,2014,11,30,6,48,20
8603,55:24.0,2009-03-16 05:55:24,-73.978686,40.777485,-73.966222,40.789542,3,1.7014783033309486,2009,3,16,0,12,5
8604,01:00.0,2011-03-06 17:01:00,-73.982883,40.756177,-73.962997,40.764195,3,1.8962097224910233,2011,3,6,6,9,17
8605,01:00.0,2011-03-06 17:01:00,-73.953908,40.779082,-73.944183,40.801082,3,2.578035459289598,2011,3,6,6,9,17
8606,01:00.0,2011-03-06 17:01:00,-73.987162,40.733207,-73.990808,40.751145,3,2.016860304213636,2011,3,6,6,9,17
8607,01:00.0,2011-03-06 17:01:00,-73.991555,40.729803,-73.969763,40.760622,3,3.8852370602423725,2011,3,6,6,9,17
8608,01:00.0,2011-03-06 17:01:00,-73.965855,40.758535,-73.991522,40.735192,3,3.376113328716363,2011,3,6,6,9,17
8609,38:20.0,2013-02-25 21:38:20,-73.99466,40.739007,-73.979282,40.746092,3,1.5153256024485349,2013,2,25,0,9,21
8610,14:16.0,2014-09-22 03:14:16,-73.976408,40.739561,-73.989667,40.735263,3,1.214288220296288,2014,9,22,0,39,3
8611,09:00.0,2010-10-04 22:09:00,-73.986413,40.740002,-73.973653,40.75708,3,2.180726568181922,2010,10,4,0,40,22
8612,09:00.0,2010-10-04 22:09:00,-73.957237,40.714432,-73.886377,40.712467,3,5.9725839276295885,2010,10,4,0,40,22
8613,09:00.0,2010-10-04 22:09:00,-73.953053,40.780163,-73.943608,40.7894,3,1.298146386484987,2010,10,4,0,40,22
8614,23:16.0,2011-04-16 17:23:16,-73.996333,40.721737,-73.998048,40.73451,3,1.4267297122576297,2011,4,16,5,15,17
8615,51:04.0,2013-10-05 15:51:04,-73.978145,40.76258,-73.99007,40.759055,3,1.0774641246680243,2013,10,5,5,40,15
8616,08:20.0,2011-10-07 18:08:20,-73.985174,40.727703,-74.003613,40.742001,3,2.221522531163633,2011,10,7,4,40,18
8617,10:48.0,2012-03-14 15:10:48,-73.967279,40.769017,-73.960486,40.774724,3,0.8538225857077391,2012,3,14,2,11,15
8618,28:48.0,2009-06-21 00:28:48,-73.977618,40.760525,-74.00753,40.709198,3,6.235082541103119,2009,6,21,6,25,0
8619,42:36.0,2011-06-25 07:42:36,-73.988505,40.778456,-73.990901,40.75108,3,3.0488377217026943,2011,6,25,5,25,7
8620,33:00.0,2012-01-26 03:33:00,-73.956675,40.775665,-73.97161,40.760035,3,2.1439949505581812,2012,1,26,3,4,3
8621,33:00.0,2012-01-26 03:33:00,-73.967277,40.752512,-73.970617,40.755695,3,0.4518428302701484,2012,1,26,3,4,3
8622,33:00.0,2012-01-26 03:33:00,-73.991942,40.749827,-73.986278,40.744925,3,0.7239563128684405,2012,1,26,3,4,3
8623,33:00.0,2012-01-26 03:33:00,-73.97148,40.750667,-73.981902,40.773777,3,2.7137872373284435,2012,1,26,3,4,3
8624,33:00.0,2012-01-26 03:33:00,-73.989867,40.752297,-73.971832,40.76036,3,1.7628148511443782,2012,1,26,3,4,3
8625,34:40.0,2015-03-20 19:34:40,-73.9942627,40.75117874,-73.94685364,40.7924614,3,6.079803431541273,2015,3,20,4,12,19
8626,34:40.0,2015-03-20 19:34:40,-73.96536255,40.7618103,-73.97840881,40.76243973,3,1.1003179269038443,2015,3,20,4,12,19
8627,08:08.0,2015-05-21 03:08:08,-73.98961639,40.7521019,-73.96858215,40.76248932,3,2.1136006531387843,2015,5,21,3,21,3
8628,29:00.0,2010-12-09 03:29:00,-73.977948,40.745822,-73.97577,40.755147,3,1.0523378557509242,2010,12,9,3,49,3
8629,29:00.0,2010-12-09 03:29:00,-74.005227,40.720895,-74.010055,40.703213,3,2.006557314151916,2010,12,9,3,49,3
8630,29:00.0,2010-12-09 03:29:00,-73.968357,40.799657,-73.97468,40.755843,3,4.897822627548779,2010,12,9,3,49,3
8631,02:28.0,2010-08-21 19:02:28,-73.97926,40.754558,-73.973095,40.798579,3,4.919271093739434,2010,8,21,5,33,19
8632,48:40.0,2009-10-29 06:48:40,-73.996274,40.751946,-73.996274,40.751946,3,0.0,2009,10,29,3,44,6
8633,48:44.0,2015-01-31 20:48:44,-73.98748016,40.76691818,-73.97960663,40.75225449,3,1.7591190340560328,2015,1,31,5,5,20
8634,48:44.0,2015-01-31 20:48:44,-73.98044586,40.72179031,-73.97701263,40.7265625,3,0.6040107906126415,2015,1,31,5,5,20
8635,07:40.0,2011-12-06 07:07:40,-73.9741,40.7578,-73.9839,40.7599,3,0.8572719920904489,2011,12,6,1,49,7
8636,07:40.0,2011-12-06 07:07:40,-73.978844,40.762636,-74.000195,40.721576,3,4.904142584988584,2011,12,6,1,49,7
8637,28:40.0,2013-05-18 11:28:40,-73.954586,40.773905,-73.976266,40.785666,3,2.2441427235675873,2013,5,18,5,20,11
8638,57:04.0,2013-09-01 13:57:04,-73.981392,40.737042,-73.999842,40.734502,3,1.578969361252874,2013,9,1,6,35,13
8639,39:16.0,2015-02-21 14:39:16,-73.95289612,40.80732346,-73.92281342,40.80931091,3,2.539894967094875,2015,2,21,5,8,14
8640,05:16.0,2013-07-22 11:05:16,-74.004001,40.747679,-73.994739,40.727021,3,2.4244736863395877,2013,7,22,0,30,11
8641,54:12.0,2010-12-25 09:54:12,-74.01286,40.716242,-73.997086,40.716708,3,1.3296043055907594,2010,12,25,5,51,9
8642,09:12.0,2013-11-29 16:09:12,-73.97833,40.753029,-74.010996,40.711569,3,5.365919358441581,2013,11,29,4,48,16
8643,34:20.0,2011-10-25 16:34:20,-73.997086,40.722401,-73.977647,40.751755,3,3.649585695474213,2011,10,25,1,43,16
8644,54:00.0,2012-11-20 17:54:00,-73.973902,40.761607,-73.965305,40.759515,3,0.7600451980479681,2012,11,20,1,47,17
8645,54:00.0,2012-11-20 17:54:00,-74.009155,40.716975,-73.916512,40.756643,3,8.959999260446285,2012,11,20,1,47,17
8646,54:00.0,2012-11-20 17:54:00,-73.974547,40.75103,-73.953102,40.782742,3,3.9593127351741018,2012,11,20,1,47,17
8647,54:00.0,2012-11-20 17:54:00,-74.010013,40.714486,-73.992848,40.726033,3,1.9329961693293367,2012,11,20,1,47,17
8648,54:00.0,2012-11-20 17:54:00,-73.972627,40.759195,-73.99233,40.730897,3,3.5553168517635876,2012,11,20,1,47,17
8649,54:00.0,2012-11-20 17:54:00,-73.985318,40.768238,-73.996635,40.756033,3,1.6573585021588062,2012,11,20,1,47,17
8650,54:00.0,2012-11-20 17:54:00,-73.993152,40.762742,-73.961117,40.80022,3,4.960970776457174,2012,11,20,1,47,17
8651,54:00.0,2012-11-20 17:54:00,-73.967145,40.756657,-73.992567,40.735635,3,3.168273249469974,2012,11,20,1,47,17
8652,54:00.0,2012-11-20 17:54:00,-73.977787,40.778853,-73.982455,40.735957,3,4.782990046568833,2012,11,20,1,47,17
8653,54:00.0,2012-11-20 17:54:00,-73.975425,40.782137,-73.989925,40.762252,3,2.5242678741404982,2012,11,20,1,47,17
8654,54:00.0,2012-11-20 17:54:00,-73.986142,40.762307,-74.004237,40.742397,3,2.68616744208901,2012,11,20,1,47,17
8655,54:00.0,2012-11-20 17:54:00,-73.995962,40.723517,-73.97781,40.721322,3,1.548087583815172,2012,11,20,1,47,17
8656,16:00.0,2014-06-22 20:16:00,-73.990797,40.749977,-73.968855,40.75277,3,1.8730322842548819,2014,6,22,6,25,20
8657,16:00.0,2014-06-22 20:16:00,-73.781847,40.644865,-73.96682,40.62793,3,15.711541323919393,2014,6,22,6,25,20
8658,16:00.0,2014-06-22 20:16:00,-73.978568,40.745905,-73.990695,40.750855,3,1.1596873718137497,2014,6,22,6,25,20
8659,23:32.0,2011-09-29 23:23:32,-74.007017,40.747105,-73.954991,40.77331,3,5.258948902876939,2011,9,29,3,39,23
8660,51:28.0,2011-01-03 17:51:28,-73.976203,40.786171,-73.950494,40.792489,3,2.2741102412569036,2011,1,3,0,1,17
8661,00:00.0,2013-09-25 18:00:00,-73.993805,40.76687,-73.98076,40.784915,3,2.2860693492201136,2013,9,25,2,39,18
8662,00:00.0,2013-09-25 18:00:00,-73.970935,40.751047,-73.99484,40.759247,3,2.2089775002592336,2013,9,25,2,39,18
8663,00:00.0,2013-09-25 18:00:00,-73.982092,40.756897,-73.955015,40.773257,3,2.91526098109293,2013,9,25,2,39,18
8664,00:00.0,2013-09-25 18:00:00,-73.997848,40.72151,-74.013592,40.709412,3,1.8883592218555667,2013,9,25,2,39,18
8665,00:00.0,2013-09-25 18:00:00,-73.981725,40.780205,-73.96867,40.767412,3,1.7966670232385802,2013,9,25,2,39,18
8666,00:00.0,2013-09-25 18:00:00,-73.963125,40.768212,-73.963335,40.774627,3,0.7130866398578929,2013,9,25,2,39,18
8667,00:00.0,2013-09-25 18:00:00,-74.006192,40.730975,-74.004012,40.73825,3,0.8290135451055825,2013,9,25,2,39,18
8668,00:00.0,2013-09-25 18:00:00,-73.973758,40.763487,-73.977173,40.755297,3,0.9544296252864898,2013,9,25,2,39,18
8669,07:44.0,2011-07-06 14:07:44,-73.998573,40.728572,-73.989905,40.734521,3,0.9847868269190221,2011,7,6,2,27,14
8670,36:08.0,2014-07-11 08:36:08,-74.003435,40.726863,-74.001025,40.761936,3,3.9027690190813966,2014,7,11,4,28,8
8671,08:29.0,2015-02-20 07:08:29,-73.97492981,40.73433304,-73.97892761,40.75254059,3,2.0511211576577217,2015,2,20,4,8,7
8672,53:41.0,2009-05-16 10:53:41,-73.98408,40.730247,-73.996923,40.724902,3,1.2339103248241685,2009,5,16,5,20,10
8673,11:33.0,2010-07-01 18:11:33,-73.95888,40.761492,-73.949775,40.772276,3,1.4224352312033524,2010,7,1,3,26,18
8674,52:13.0,2014-10-07 07:52:13,-73.954701,40.783606,-73.949586,40.772681,3,1.2880839336068903,2014,10,7,1,41,7
8675,20:13.0,2015-02-26 19:20:13,-73.99404907,40.75129318,-73.95146179,40.77303314,3,4.322641828593571,2015,2,26,3,9,19
8676,13:37.0,2011-11-28 10:13:37,-73.974484,40.761744,-73.985409,40.747423,3,1.8380387745229096,2011,11,28,0,48,10
8677,20:21.0,2013-08-30 07:20:21,-73.974622,40.749901,-73.861442,40.768233,3,9.742073412023469,2013,8,30,4,35,7
8678,23:05.0,2014-10-25 19:23:05,-73.976114,40.74463,-73.999521,40.728471,3,2.666251979710929,2014,10,25,5,43,19
8679,23:05.0,2014-10-25 19:23:05,-73.990641,40.756426,-73.956993,40.774307,3,3.4595405232099425,2014,10,25,5,43,19
8680,38:01.0,2011-07-01 20:38:01,-73.991646,40.727063,-74.00765,40.708825,3,2.4340190660116643,2011,7,1,4,26,20
8681,24:57.0,2014-02-08 13:24:57,-73.982323,40.773135,-73.971723,40.760496,3,1.6638945387003419,2014,2,8,5,6,13
8682,03:17.0,2013-02-16 12:03:17,-73.959842,40.773753,-73.994436,40.752474,3,3.7509333423977895,2013,2,16,5,7,12
8683,18:49.0,2011-01-24 16:18:49,-73.998485,40.72319,-73.980224,40.748307,3,3.186641891548005,2011,1,24,0,4,16
8684,14:05.0,2012-04-07 08:14:05,-73.971488,40.744104,-73.957955,40.718865,3,3.0273625061745224,2012,4,7,5,14,8
8685,46:33.0,2011-10-20 09:46:33,-73.979397,40.786609,-73.973595,40.764292,3,2.5275850301282667,2011,10,20,3,42,9
8686,09:45.0,2013-11-29 11:09:45,-73.988755,40.718857,-73.993758,40.732903,3,1.6167286292904794,2013,11,29,4,48,11
8687,49:13.0,2014-06-22 10:49:13,-73.977404,40.753967,-73.861821,40.768407,3,9.86010582327754,2014,6,22,6,25,10
8688,01:41.0,2009-08-28 19:01:41,-73.986647,40.740587,-74.007365,40.740111,3,1.7451892760679037,2009,8,28,4,35,19
8689,37:21.0,2010-06-11 09:37:21,-73.952828,40.771868,-73.979526,40.779994,3,2.4213609780284835,2010,6,11,4,23,9
8690,37:49.0,2013-06-17 02:37:49,-73.993373,40.757347,-73.993601,40.761839,3,0.4995427887676024,2013,6,17,0,25,2
8691,11:17.0,2015-06-02 05:11:17,-73.87186432,40.77406693,-74.01390076,40.70232391,3,14.373129745734557,2015,6,2,1,23,5
8692,56:45.0,2014-12-07 15:56:45,-73.987143,40.750546,-73.978473,40.720796,3,3.385617437024359,2014,12,7,6,49,15
